date,ticker,side,price,shares,value
2022-09-27,NTES,BUY,72.59132385253906,0.0004380619584865605,0.03179949749597544
2022-09-27,ZG,BUY,29.06999969482422,0.0031552399687632526,0.09172282492904493
2022-09-27,ACN,BUY,243.7592010498047,0.000309408288928138,0.07542111730731005
2022-09-27,PYPL,BUY,85.75,1.0357765827406708e-17,8.881784197001252e-16
2022-09-27,ASML,BUY,424.5267028808594,2.092161491074418e-18,8.881784197001252e-16
2022-09-27,VRTX,BUY,284.739990234375,3.119261256450309e-18,8.881784197001252e-16
2022-09-27,CCEP,BUY,39.64801788330078,0.003045259985551953,0.12073852236646411
2022-09-27,AMAT,BUY,81.87245178222656,2.1696636667547244e-17,1.7763568394002505e-15
2022-09-27,ADBE,BUY,277.57000732421875,8.627587569377236e-05,0.02394759544822378
2022-09-27,REGN,BUY,692.043212890625,1.2834146815633877e-18,8.881784197001252e-16
2022-09-27,PFE,BUY,37.39702224731445,2.3749977038984888e-17,8.881784197001252e-16
2022-09-27,BMY,BUY,61.981170654296875,0.00029059573222607756,0.01801146367051487
2022-09-27,MCHP,BUY,58.371131896972656,1.5216056136581266e-17,8.881784197001252e-16
2022-09-27,AVGO,BUY,44.22760772705078,1.4565997167270427e-06,6.442192088673693e-05
2022-09-27,PANW,BUY,81.83000183105469,0.00021927272138686115,0.017943087192587193
2022-09-27,KLAC,SELL,298.9156799316406,0.0002622266308400202,0.07838365165372796
2022-09-27,MEDP,SELL,148.52999877929688,7.889975683771308e-06,0.0011718980786792343
2022-09-27,REGN,SELL,692.043212890625,8.228125330152871e-05,0.05694218289545728
2022-09-27,DBX,SELL,20.15999984741211,0.0011568211886028444,0.023321514985716437
2022-09-27,MCHP,SELL,58.371131896972656,0.0015021382816010642,0.08768151176282757
2022-09-27,PFE,SELL,37.39702224731445,0.00010764492152285697,0.0040255995250007
2022-09-27,PYPL,SELL,85.75,0.0010749121213109343,0.09217371440241262
2022-09-27,EXPD,SELL,85.83578491210938,0.0018043599412604124,0.15487865182205507
2022-09-27,VRTX,SELL,284.739990234375,0.0006154886509367277,0.17525423245709248
2022-09-27,AMAT,SELL,81.87245178222656,0.0008423231088401355,0.06896305811356918
2022-09-27,LRCX,SELL,36.50341033935547,0.0018012406152564933,0.06575142529862088
2022-09-27,LSTR,SELL,135.04078674316406,0.05416349577774348,7.3142810825865245
2022-09-27,GOOG,BUY,97.5103759765625,0.07734008564505246,7.541460829308609
2022-09-27,KLAC,BUY,298.9156799316406,2.971334323790722e-18,8.881784197001252e-16
2022-09-27,MEDP,BUY,148.52999877929688,5.979791469734568e-18,8.881784197001252e-16
2022-09-27,ASML,SELL,424.5267028808594,6.387975753165977e-06,0.002711866284574427
2022-09-30,LSTR,SELL,136.1156005859375,0.011626153396358814,1.582500852049617
2022-09-30,AMAT,SELL,79.71253204345703,0.016603685489462765,1.3235218116182832
2022-09-30,ACN,SELL,244.67208862304688,0.006337952489560972,1.5507200732145225
2022-09-30,ADBE,SELL,275.20001220703125,0.00529827461266938,1.458085238082817
2022-09-30,GOOGL,SELL,95.07978057861328,0.01450763755519095,1.3793829954616053
2022-09-30,LRCX,SELL,35.466552734375,0.03688732661205419,1.3082663145165343
2022-09-30,GOOG,SELL,95.58184814453125,0.014368047193317477,1.3733245049651295
2022-09-30,GOOG,BUY,95.58184814453125,9.292333606660258e-18,8.881784197001252e-16
2022-09-30,AAPL,BUY,136.05233764648438,0.044240208737059125,6.018983816645316
2022-09-30,ETSY,BUY,100.12999725341797,0.060111694614471356,6.018983816645316
2022-09-30,HUM,BUY,472.1133117675781,0.01274902373354062,6.018983816645316
2022-09-30,LPLA,BUY,215.48431396484375,0.027932352503520573,6.018983816645316
2022-09-30,CCEP,BUY,38.89064407348633,2.283784290180065e-17,8.881784197001252e-16
2022-09-30,AMAT,BUY,79.71253204345703,1.1142268310030791e-17,8.881784197001252e-16
2022-09-30,ACN,BUY,244.67208862304688,3.63007658412764e-18,8.881784197001252e-16
2022-09-30,AAPL,BUY,136.05233764648438,0.044240208737059125,6.018983816645316
2022-09-30,CCEP,SELL,38.89064407348633,0.03544340178384929,1.3784167235292533
2022-09-30,ASML,SELL,406.9495544433594,0.002973905632453251,1.2102295720834473
2022-09-30,PYPL,SELL,86.06999969482422,0.018015801697951778,1.550620046644723
2022-09-30,VRTX,SELL,289.5400085449219,0.005697338912496286,1.6496075574074904
2022-09-30,KLAC,SELL,293.3421325683594,0.0047107443787613775,1.3818598020502737
2022-09-30,MEDP,SELL,157.1699981689453,0.01247798108563939,1.9611642643820772
2022-09-30,AVGO,SELL,42.25390625,0.02806679532208961,1.185931738277513
2022-09-30,BMY,SELL,62.62422180175781,0.02556070474155433,1.6007192431443409
2022-09-30,REGN,SELL,685.929443359375,0.0021224528714661106,1.4558529166812564
2022-09-30,DBX,SELL,20.719999313354492,0.08358889454153742,1.7319618375047166
2022-09-30,PANW,SELL,81.8949966430664,0.018663740197015784,1.5284669407816711
2022-09-30,EXPD,SELL,85.13204956054688,0.01715743267345346,1.4606474086881862
2022-09-30,MCHP,SELL,56.98912811279297,0.023582116189148763,1.343924240674168
2022-09-30,NTES,SELL,70.38481140136719,0.018373907425031612,1.2932440088170303
2022-09-30,Z,SELL,28.610000610351562,0.04922237371079028,1.4082521419086627
2022-09-30,ZG,SELL,28.6299991607666,0.04919071869579846,1.4083302349782159
2022-09-30,PFE,SELL,37.11711502075195,0.03949744182076867,1.4660310910869292
2022-09-30,ABBV,SELL,119.89191436767578,0.009365446762989834,1.1228413413234035
2022-10-03,PFE,BUY,37.43942642211914,0.021339580693573272,0.7989416612559107
2022-10-03,EXPD,BUY,87.63848876953125,0.007690670044183261,0.6739987002973251
2022-10-03,MCHP,BUY,59.44498825073242,0.009955916145949132,0.5918293183212233
2022-10-03,NTES,BUY,71.18549346923828,0.010995747007112882,0.7827376767642305
2022-10-03,Z,BUY,29.479999542236328,0.022665453892925975,0.6681775703880364
2022-10-03,ZG,BUY,29.510000228881836,0.02257548734811057,0.6662026368098619
2022-10-03,VRTX,BUY,297.42999267578125,0.0023104280746774463,0.6871906053292323
2022-10-03,ABBV,BUY,123.56344604492188,0.0053971048181436125,0.6668848699954761
2022-10-03,ADBE,BUY,285.239990234375,0.0022143489415584285,0.6316208704656248
2022-10-03,GOOGL,BUY,98.05194091796875,0.006762303672937936,0.6630570002082736
2022-10-03,LRCX,BUY,37.7612190246582,0.012229038273246904,0.4617833926970043
2022-10-03,LSTR,BUY,139.57577514648438,0.005002305082211492,0.6982006093688673
2022-10-03,GOOG,BUY,98.7132339477539,0.006625439506163459,0.6540185599786046
2022-10-03,ETSY,BUY,104.98999786376953,0.005324939956625013,0.5590654346707611
2022-10-03,CCEP,BUY,40.11339569091797,0.01650238872889146,0.661966848927368
2022-10-03,DBX,BUY,21.270000457763672,0.032507646039089504,0.6914376461322531
2022-10-03,ASML,BUY,422.94921875,0.0014530477544534297,0.61456541255252
2022-10-03,BMY,BUY,62.13093185424805,0.014463323101740588,0.898619742020216
2022-10-03,PYPL,SELL,87.18000030517578,0.06993126336687167,6.096607561665199
2022-10-03,ACN,SELL,251.8895721435547,0.02460020613923986,6.196535399056375
2022-10-03,HUM,SELL,486.05712890625,0.01274902373354062,6.196753872282394
2022-10-03,LPLA,SELL,222.4771270751953,0.027932352503520573,6.214309537434897
2022-10-03,AAPL,SELL,140.23631286621094,0.0394903093957205,5.537975383601729
2022-10-03,CHRW,BUY,91.797119140625,0.07484104281428651,6.870192123831675
2022-10-03,CVCO,BUY,214.55999755859375,0.032019911456027624,6.870192123831675
2022-10-03,AMAT,SELL,83.91561126708984,0.07550862659040784,6.336352556272508
2022-10-03,LYV,BUY,78.36000061035156,0.08767473290351283,6.870192123831675
2022-10-03,NVR,BUY,4133.14013671875,0.0016622209498286787,6.870192123831675
2022-10-03,KLAC,BUY,306.8155212402344,0.0018732839590445889,0.5747525943252354
2022-10-03,MEDP,BUY,160.8000030517578,0.004429064617485155,0.7121936040080454
2022-10-03,AVGO,BUY,43.469154357910156,0.015599536558353534,0.6780986625669323
2022-10-03,PANW,BUY,84.84500122070312,0.007477090126993478,0.6343937209520689
2022-10-03,REGN,BUY,731.9920043945312,0.0006106794758862195,0.4470124935965556
2022-11-28,CALM,BUY,46.78757095336914,0.15660744959019127,7.327282159527255
2022-11-28,PANW,BUY,85.69499969482422,0.004530751287038607,0.3882627301600978
2022-11-28,REGN,BUY,738.3148193359375,0.0005387221609860359,0.3977465549606709
2022-11-28,DBX,BUY,22.209999084472656,0.006910008200904828,0.15347127581579478
2022-11-28,NTES,BUY,62.34083557128906,0.021024709017545565,1.3106979277970066
2022-11-28,VRTX,BUY,315.29998779296875,0.00014056336338123059,0.04431962675824063
2022-11-28,AAPL,BUY,142.21432495117188,0.002532705548450436,0.36018700987296626
2022-11-28,GOOG,BUY,95.68125915527344,0.006982640491801268,0.6681078344841431
2022-11-28,CHRW,BUY,90.82074737548828,0.005837462607315248,0.5301627167728373
2022-11-28,CVCO,BUY,218.0399932861328,0.0015853095362134565,0.3456608806324244
2022-11-28,LYV,BUY,68.69000244140625,0.018997008239276504,1.3049045423353176
2022-11-28,NVR,SELL,4444.9501953125,1.3770047666856904e-05,0.06120717606625803
2022-11-28,GOOGL,BUY,95.4773941040039,0.006676768528954925,0.6374804601802397
2022-11-28,ETSY,SELL,119.4800033569336,0.004110203757081468,0.49108715869377484
2022-11-28,LRCX,SELL,42.95038604736328,0.011339024043930643,0.48701546008715546
2022-11-28,BMY,SELL,70.24649047851562,0.006267875583730777,0.4402962625130646
2022-11-28,ADBE,SELL,328.9700012207031,0.0018122501726642935,0.5961759415135921
2022-11-28,CCEP,SELL,48.87044906616211,0.02133649579248743,1.042724130877139
2022-11-28,ASML,SELL,573.2630004882812,0.0034618277063084455,1.984537738091844
2022-11-28,PFE,SELL,42.4055061340332,0.010710712907175408,0.4541932018850954
2022-11-28,ZG,SELL,34.790000915527344,0.022194347570501257,0.7721413722972708
2022-11-28,Z,SELL,35.290000915527344,0.025415323389287803,0.8969067856763902
2022-11-28,MCHP,SELL,69.72618865966797,0.010485753333020383,0.7311316151369214
2022-11-28,EXPD,SELL,107.61284637451172,0.010303118841947479,1.1087479451168312
2022-11-28,ABBV,SELL,142.9680938720703,0.004349351660133513,0.621818516428613
2022-11-28,AVGO,SELL,49.69575119018555,0.010604692567794909,0.5270081632975456
2022-11-28,MEDP,SELL,212.64999389648438,0.008268068379488909,1.758204690434032
2022-11-28,KLAC,SELL,364.6700439453125,0.0022990220489539216,0.838384471623269
2022-11-28,LSTR,SELL,162.20375061035156,0.0040486307319471644,0.6567030895581629
2022-12-27,MCHP,BUY,64.74575805664062,0.0016467931591174823,0.1066228714495514
2022-12-27,BMY,BUY,64.4503173828125,0.002914414304235366,0.18783492689297798
2022-12-27,CALM,SELL,52.40799331665039,0.024747240886266016,1.2969532349729667
2022-12-27,QCOM,BUY,103.36417388916016,0.06685613280185225,6.91052893648744
2022-12-27,Z,BUY,32.5,0.00500111355317726,0.16253619047826096
2022-12-27,PANW,BUY,69.6050033569336,0.013777874459652024,0.9590089980154888
2022-12-27,ZG,BUY,31.540000915527344,0.00848903684982097,0.2677442300152988
2022-12-27,AAPL,BUY,128.2216796875,0.0023723541273852028,0.30418723102690404
2022-12-27,VRTX,BUY,287.32000732421875,0.0008125985716105726,0.2334758275467994
2022-12-27,CCEP,BUY,51.40723419189453,1.727730413164624e-17,8.881784197001252e-16
2022-12-27,GOOGL,BUY,86.86901092529297,0.0028075073004599845,0.24388538235649815
2022-12-27,LRCX,BUY,39.43687057495117,0.004631405103927699,0.18264812366376493
2022-12-27,GOOG,BUY,87.41041564941406,0.002478296787727019,0.21662895231782642
2022-12-27,ASML,BUY,527.9005126953125,0.0003088782733368987,0.1630569988549917
2022-12-27,NVR,SELL,4653.85009765625,0.0001635451163120178,0.7611144555198868
2022-12-27,MEDP,SELL,208.47999572753906,0.0013098022632721813,0.27306757025090533
2022-12-27,CVCO,SELL,222.9499969482422,0.002609351823910394,0.5817549811777125
2022-12-27,LYV,SELL,69.58999633789062,0.007368259318566697,0.5127571389956849
2022-12-27,KLAC,SELL,360.9448547363281,0.0009472453457134928,0.34190333370821957
2022-12-27,AVGO,SELL,53.11677551269531,0.01734214321847895,0.9211587282449578
2022-12-27,DBX,SELL,22.209999084472656,0.018764216128724316,0.4167532230398141
2022-12-27,ABBV,SELL,147.08309936523438,0.004267329652520642,0.6276520713059046
2022-12-27,EXPD,SELL,103.19921112060547,0.0011262870807534652,0.11623193822908728
2022-12-27,REGN,SELL,708.3134155273438,0.00016801785368108257,0.11900929981042108
2022-12-27,PFE,SELL,43.74003601074219,0.014799890288818012,0.6473477341879335
2022-12-27,CCEP,SELL,51.40723419189453,0.015505608793146244,0.797100462517168
2022-12-27,ADBE,SELL,335.0899963378906,0.0016505009418128322,0.553066354547747
2022-12-27,LSTR,SELL,156.9515838623047,0.0011436355214584604,0.17949540645409812
2022-12-27,ETSY,SELL,121.33999633789062,0.004374649496633223,0.5308199539010303
2022-12-27,CHRW,SELL,87.13880920410156,0.001373669842529303,0.11969995431758916
2022-12-27,NTES,SELL,68.51358795166016,0.016672208565848105,1.142272827924656
2023-01-03,ADBE,BUY,336.9200134277344,0.0005368832222565619,0.18088670245180616
2023-01-03,EXPD,BUY,101.80280303955078,0.003066071237976751,0.3121346463449788
2023-01-03,MCHP,BUY,64.81139373779297,0.003265189100887171,0.21162145644594865
2023-01-03,PFE,BUY,43.85124206542969,0.004584988073898348,0.2010574218956247
2023-01-03,ASML,BUY,540.0764770507812,0.00010968153686856091,0.05923641802948776
2023-01-03,VRTX,BUY,286.0199890136719,0.0008736962593533827,0.24989459450154075
2023-01-03,CCEP,BUY,50.698429107666016,0.006191703291107975,0.31390963035994
2023-01-03,GOOGL,BUY,88.58869934082031,0.0009236369289836677,0.08182379420181274
2023-01-03,QCOM,BUY,101.23004150390625,0.0035691658584337724,0.36130680798357595
2023-01-03,LSTR,BUY,154.60887145996094,0.002081225080889939,0.32177586101055944
2023-01-03,GOOG,BUY,89.16996002197266,0.0008917821670470454,0.07952018018389317
2023-01-03,AAPL,BUY,123.33063507080078,0.003910063705193479,0.48223063992880016
2023-01-03,CVCO,BUY,228.0,0.0002723584909050504,0.06209773592635149
2023-01-03,CALM,BUY,45.59610366821289,0.024494289438770328,1.116844160529384
2023-01-03,CNC,BUY,79.73999786376953,1.1138430442618255e-17,8.881784197001251e-16
2023-01-03,ABBV,BUY,146.5326385498047,0.001668500175796575,0.2444897331802851
2023-01-03,LRCX,BUY,40.296688079833984,0.001686516152037467,0.06796101532025567
2023-01-03,DBX,BUY,22.68000030517578,0.00319173126229837,0.07238846600296611
2023-01-03,NTES,BUY,71.61421966552734,1.2402263458965877e-17,8.881784197001252e-16
2023-01-03,AVGO,BUY,53.11101531982422,0.004130524968158493,0.21937637486278214
2023-01-03,BMY,SELL,64.13965606689453,0.10722257417975616,6.877219030496645
2023-01-03,ETSY,SELL,113.55999755859375,0.05695178131738168,6.467444147359429
2023-01-03,CHRW,SELL,84.46308135986328,0.07930483557907246,6.698330779745778
2023-01-03,LYV,SELL,68.86000061035156,0.09930348182422262,6.838037819026005
2023-01-03,NVR,SELL,4589.31982421875,0.001484905785849804,6.814707560097627
2023-01-03,NTES,SELL,71.61421966552734,0.0013141801910650896,0.09411398888302003
2023-01-03,Z,SELL,33.68000030517578,0.0009583863743657737,0.03227845338111557
2023-01-03,ZG,SELL,32.81999969482422,0.0018837726894300724,0.061825419092213174
2023-01-03,REGN,SELL,717.39453125,0.009756315191831443,6.999127163771171
2023-01-03,GMAB,BUY,43.029998779296875,0.16567873828841045,7.129155906305749
2023-01-03,HUM,BUY,487.74676513671875,0.0146165108943519,7.129155906305748
2023-01-03,MELI,BUY,826.1099853515625,0.008629790261246918,7.129155906305749
2023-01-03,ORLY,BUY,56.04800033569336,0.12719732842575024,7.129155906305748
2023-01-03,PANW,BUY,69.2249984741211,0.003703209064709069,0.2563546418538367
2023-01-03,KLAC,BUY,366.2457275390625,0.0003198351026447721,0.1171382398606653
2023-01-03,MEDP,BUY,208.27999877929688,0.0010815071575280201,0.22525630944973687
2023-01-03,CNC,BUY,79.73999786376953,0.08940501752314359,7.129155906305747
2023-01-05,LSTR,SELL,155.51170349121094,0.001702919746381498,0.26482395066860764
2023-01-05,AAPL,SELL,123.28134155273438,0.0017873274030171143,0.2203441200379146
2023-01-05,CVCO,SELL,231.8800048828125,0.0014857444022740652,0.34451441925392157
2023-01-05,CALM,SELL,45.90012741088867,0.005898219422033796,0.27072902296872936
2023-01-05,QCOM,SELL,103.3075180053711,0.00357670432383604,0.36950044633458035
2023-01-05,CNC,SELL,77.26000213623047,1.9019955224069543e-05,0.0014694817812426209
2023-01-05,ORLY,SELL,55.61933135986328,0.0030325426543390873,0.16866799475460503
2023-01-05,HUM,SELL,475.5943298339844,9.581136150167275e-05,0.04556734026386966
2023-01-05,MELI,SELL,856.0900268554688,0.0005629256250438055,0.481915013461383
2023-01-05,UNH,BUY,469.8938903808594,0.01469685498027888,6.905962363046551
2023-01-05,GOOGL,BUY,85.68611907958984,0.00012126770112370723,0.010390958678994089
2023-01-05,GOOG,BUY,86.25727081298828,0.00011218224140157076,0.009676533976983315
2023-01-05,LRCX,SELL,40.565128326416016,0.006672852008785135,0.2706850980395519
2023-01-05,GMAB,SELL,42.119998931884766,0.0017195137353739041,0.07242591669731002
2023-01-05,ADBE,SELL,328.44000244140625,0.00013323076367257212,0.043758312345890005
2023-01-05,VRTX,SELL,287.8900146484375,0.0009371795564292257,0.26980463622862594
2023-01-05,PANW,SELL,67.55500030517578,0.0007580240198635879,0.05120831289321526
2023-01-05,ASML,SELL,555.5543212890625,0.0007695112191703952,0.42750528309052793
2023-01-05,PFE,SELL,42.48249435424805,1.5727147972995833e-05,0.0006681284749712191
2023-01-05,ZG,SELL,34.25,0.0155859274932276,0.5338180166430453
2023-01-05,Z,SELL,35.099998474121094,0.0149222001823741,0.5237692036318604
2023-01-05,NTES,SELL,76.86935424804688,0.00970919149575894,0.7463392805496181
2023-01-05,MCHP,SELL,64.81139373779297,0.003443739293158344,0.22319354325919427
2023-01-05,EXPD,SELL,101.74461364746094,0.002153613702274249,0.21911859408377143
2023-01-05,ABBV,SELL,147.53427124023438,0.001843133234326899,0.2719253185250752
2023-01-05,DBX,SELL,22.110000610351562,0.0019910326858720417,0.04402173389986075
2023-01-05,AVGO,SELL,53.258792877197266,0.004563188360488936,0.2430299037509176
2023-01-05,MEDP,SELL,208.32000732421875,0.0010779712763517339,0.22456298418489062
2023-01-05,KLAC,SELL,363.2500305175781,0.000453904450143622,0.16488080536673522
2023-01-05,CCEP,SELL,52.153350830078125,0.008202406704534886,0.4277829945125929
2023-01-30,EXPD,BUY,102.32644653320312,0.0022845876277159003,0.23377373373788843
2023-01-30,ABBV,BUY,132.68479919433594,0.007298182888124137,0.9683579309942898
2023-01-30,KLAC,BUY,377.0711669921875,2.7856976732246375e-05,0.010504062725302354
2023-01-30,MEDP,BUY,214.83999633789062,0.00026588833319823006,0.05712344853059559
2023-01-30,PFE,BUY,37.59761428833008,0.028388847560663902,1.0673529406760416
2023-01-30,DBX,BUY,22.950000762939453,0.00047475031039347104,0.010895519985735902
2023-01-30,CCEP,BUY,51.59376525878906,0.0067326788332374,0.34736425128486825
2023-01-30,ORLY,BUY,52.641998291015625,0.012213552895367118,0.6429458306451448
2023-01-30,CALM,BUY,47.30202865600586,0.0013179363608420635,0.062341063507343364
2023-01-30,CNC,BUY,74.69999694824219,0.0067214798661479015,0.5020945254889195
2023-01-30,UNH,BUY,465.8946838378906,0.0007126968349251858,0.3320416665797348
2023-01-30,GMAB,BUY,38.529998779296875,0.022369052075035114,0.8618795491451312
2023-01-30,HUM,BUY,472.5634460449219,0.0006713944200655341,0.3172764608015006
2023-01-30,LSTR,BUY,160.88536071777344,0.00021526250056192175,0.03463258505191469
2023-01-30,WSM,BUY,61.790164947509766,0.11618723266278358,7.179228271028092
2023-01-30,NTES,SELL,83.91368103027344,0.00428533464146286,0.35959820421169564
2023-01-30,QCOM,SELL,124.29953002929688,0.00909110909627264,1.1300205881117549
2023-01-30,MELI,SELL,1161.800048828125,0.0018874637330360143,2.1928554572025565
2023-01-30,AVGO,SELL,55.79497528076172,0.000996431115539472,0.05559584946050666
2023-01-30,MCHP,SELL,70.98302459716797,0.005414685070295333,0.3843507235306918
2023-01-30,Z,SELL,43.369998931884766,0.03121663798395792,1.3538655560212884
2023-01-30,ZG,SELL,42.18000030517578,0.03142938049278934,1.32569127877734
2023-01-30,ASML,SELL,639.076171875,0.0011969999731960346,0.7649741606045994
2023-01-30,PANW,SELL,78.81500244140625,0.011137641242954549,0.8778132217549697
2023-01-30,ADBE,SELL,363.4200134277344,0.0012719257674759729,0.46224327949519944
2023-01-30,GOOGL,SELL,96.36209106445312,0.006093425440962143,0.5871752172364495
2023-01-30,LRCX,SELL,46.5537109375,0.016029941563876667,0.7462532659097311
2023-01-30,GOOG,SELL,97.37120819091797,0.006331875481321729,0.6165423657307469
2023-01-30,AAPL,SELL,141.0112762451172,0.0051054631353831224,0.7199278725427716
2023-01-30,VRTX,SELL,319.9800109863281,0.0015517070639609295,0.49651524337378117
2023-01-30,CVCO,SELL,259.6700134277344,0.0021349771924000114,0.5543895562184176
2023-03-01,GOOGL,BUY,89.82130432128906,0.0018750525458115451,0.1684196653357466
2023-03-01,ADBE,BUY,323.3800048828125,0.001459859925322964,0.4720895097791624
2023-03-01,CCEP,BUY,51.127445220947266,3.4743704320130296e-17,1.7763568394002505e-15
2023-03-01,VRTX,BUY,291.2300109863281,0.0011199498196493502,0.32616299828061646
2023-03-01,Z,BUY,41.47999954223633,2.14122090043842e-17,8.881784197001252e-16
2023-03-01,PFE,BUY,34.68822479248047,0.00682246038958391,0.23665903963168056
2023-03-01,NTES,BUY,76.36351013183594,0.004283042802028169,0.32706818240776503
2023-03-01,MCHP,BUY,76.08833312988281,1.1672990893150521e-17,8.881784197001251e-16
2023-03-01,LRCX,BUY,47.74909973144531,1.8600945875325326e-17,8.881784197001252e-16
2023-03-01,ASML,BUY,604.3269653320312,0.00011827729344365813,0.07147815781449207
2023-03-01,LSTR,BUY,172.7342987060547,5.141876433073409e-18,8.881784197001252e-16
2023-03-01,GMAB,BUY,36.9900016784668,2.4011310608216752e-17,8.881784197001252e-16
2023-03-01,AAPL,BUY,143.5079345703125,6.189054440505221e-18,8.881784197001252e-16
2023-03-01,CVCO,BUY,286.67999267578125,6.1963055838682436e-18,1.7763568394002505e-15
2023-03-01,CALM,BUY,48.05178451538086,1.8483775964986877e-17,8.881784197001252e-16
2023-03-01,QCOM,BUY,117.50569152832031,0.0006255777134872959,0.07350894182803014
2023-03-01,CNC,BUY,68.51000213623047,0.00402888181272106,0.27601870159613995
2023-03-01,HUM,BUY,483.5172424316406,1.8369115757556366e-18,8.881784197001251e-16
2023-03-01,MELI,BUY,1208.719970703125,7.348090883146926e-19,8.881784197001252e-16
2023-03-01,ORLY,BUY,54.948001861572266,1.616398030155252e-17,8.881784197001252e-16
2023-03-01,UNH,BUY,455.757568359375,3.8975915326973865e-18,1.7763568394002503e-15
2023-03-01,EXPD,BUY,102.19068908691406,1.738276603545988e-17,1.7763568394002505e-15
2023-03-01,GOOG,BUY,89.97517395019531,0.0025165524925336203,0.22642724827051008
2023-03-01,ABBV,BUY,141.448486328125,6.279165247762172e-18,8.881784197001252e-16
2023-03-01,WSM,BUY,58.87751388549805,0.00033165091734463066,0.019526781491096656
2023-03-01,PANW,BUY,93.47000122070312,9.502283172147838e-18,8.881784197001251e-16
2023-03-01,DBX,BUY,20.549999237060547,0.02101622154768503,0.4318833367708228
2023-03-01,KLAC,SELL,369.17547607421875,0.00045657545036820266,0.16855645925348206
2023-03-01,AVGO,SELL,56.957984924316406,0.008225929825066553,0.4685323869646254
2023-03-01,PANW,SELL,93.47000122070312,0.017693423216395075,1.6538042896348646
2023-03-01,EXPD,SELL,102.19068908691406,0.0030272947477323437,0.3093613363399639
2023-03-01,MCHP,SELL,76.08833312988281,0.010977206716395684,0.8352373614727019
2023-03-01,Z,SELL,41.47999954223633,0.0001452773381076218,0.006026103918201464
2023-03-01,ZG,SELL,40.810001373291016,0.002100123028265933,0.08570602366761282
2023-03-01,CCEP,SELL,51.127445220947266,0.004967939429148603,0.25399805102477924
2023-03-01,LRCX,SELL,47.74909973144531,0.010539080922181643,0.5032316260310239
2023-03-01,LSTR,SELL,172.7342987060547,0.004907098692158719,0.8476242512714344
2023-03-01,ABBV,SELL,141.448486328125,0.005606750199275084,0.7930663289073738
2023-03-01,CVCO,SELL,286.67999267578125,0.0037171922610780787,1.0656446501803343
2023-03-01,AAPL,SELL,143.5079345703125,0.00310782157051568,0.44599705459777006
2023-03-01,AVGO,BUY,56.957984924316406,1.559357166304782e-17,8.881784197001251e-16
2023-03-01,MEDP,BUY,196.25999450683594,0.0015387492901984352,0.3019949272417426
2023-03-01,ACN,BUY,252.79788208007812,0.027137656888037886,6.860342185911821
2023-03-01,UNH,SELL,455.757568359375,0.00035693906187664776,0.16267767889337748
2023-03-01,KLAC,BUY,369.17547607421875,2.4058435006164022e-18,8.881784197001252e-16
2023-03-01,MELI,SELL,1208.719970703125,0.0005036924246176062,0.6088230927271789
2023-03-01,HUM,SELL,483.5172424316406,0.0010036812472784202,0.4852971889644113
2023-03-01,GMAB,SELL,36.9900016784668,0.0008635057544474348,0.03194107930637635
2023-03-01,CALM,SELL,48.05178451538086,0.009004445860635512,0.43267969217567076
2023-03-01,ORLY,SELL,54.948001861572266,0.011526807155318869,0.6333750210284457
2023-03-31,QCOM,SELL,121.21098327636719,0.00029899476988392193,0.036241450052121316
2023-03-31,MEDP,BUY,188.0500030517578,0.0024837446100101314,0.4670681814921922
2023-03-31,MELI,SELL,1318.06005859375,0.0003342014877685804,0.44049763255037355
2023-03-31,ORLY,SELL,56.59866714477539,0.00045943232582490147,0.026003257284913595
2023-03-31,ACN,SELL,274.1081237792969,0.0014528033339843674,0.39822519609876217
2023-03-31,MOH,BUY,267.489990234375,0.026320338234259853,7.040427017247615
2023-03-31,PFE,BUY,35.22348403930664,0.0021072818379122785,0.07422580818402391
2023-03-31,ORLY,BUY,56.59866714477539,1.5692567767156558e-17,8.881784197001251e-16
2023-03-31,LSTR,BUY,171.69032287597656,0.001290390358271905,0.22154753724775045
2023-03-31,GOOG,BUY,103.38545989990234,8.590941323471002e-18,8.881784197001252e-16
2023-03-31,GMAB,BUY,37.7599983215332,0.0009872240999217721,0.03727758035602324
2023-03-31,HUM,BUY,473.96295166015625,0.000665969883944857,0.3156450519112761
2023-03-31,UNH,BUY,454.8495788574219,0.0004259703750402162,0.19375244569278038
2023-03-31,WSM,BUY,57.9956169128418,0.004876963072011076,0.28284248202243045
2023-03-31,CALM,SELL,51.29510498046875,0.005516379839399209,0.28296328297412376
2023-03-31,ADBE,BUY,385.3699951171875,2.304742016643092e-18,8.881784197001252e-16
2023-03-31,CVCO,SELL,317.739990234375,0.0017724890611388322,0.563190656976789
2023-03-31,CNC,BUY,63.209999084472656,0.011245180370684386,0.7108078409356899
2023-03-31,GOOG,SELL,103.38545989990234,0.008148244463727092,0.8424100012592586
2023-03-31,AVGO,SELL,62.00419235229492,0.006898065201834642,0.42770896163322725
2023-03-31,PANW,SELL,99.87000274658203,0.0029002793987328605,0.28965091151730604
2023-03-31,DBX,SELL,21.6200008392334,0.008192454894801611,0.1771208817009926
2023-03-31,ABBV,SELL,145.18350219726562,7.34126544588051e-06,0.0010658306279927032
2023-03-31,EXPD,SELL,106.78724670410156,0.001203277873916254,0.12849473117548182
2023-03-31,MCHP,SELL,78.9140853881836,0.0009465115204272661,0.07469309094389676
